DATA_INIZIO_AMMINISTRATIVA,DATA_FINE_AMMINISTRATIVA,COD_CATASTO,PRO_COM,PRO_COM_T,COMUNE,COMUNE_IT,COMUNE_A,COD_DEN_STORICO,COD_UTS,ID_UTS_TIPO,DESC_UTS_TIPO,COD_REG,SIGLA_UTS,COD_RIP
01-01-1948,05-12-1972,L178,21101,021101,Tirolo/Tirol,TIROLO,TIROL,,021,1,Provincia,04,BZ,2
05-12-1972,31-12-9999,L178,21101,021101,Tirolo/Tirol,TIROLO,TIROL,,021,2,Provincia autonoma,04,BZ,2
16-10-1920,14-02-1923,L179,802822,802822,Tisa/Theis,TISA,THEIS,021577,802,1,Provincia,00,TN,2
14-02-1923,27-04-1923,L179,22660,022660,Tisa/Theis,TISA,THEIS,021577,022,1,Provincia,00,TN,2
27-04-1923,12-01-1927,L179,22660,022660,Tiso/Teis,TISO,TEIS,,022,1,Provincia,00,TN,2
12-01-1927,11-04-1929,L179,21907,021907,Tiso/Teis,TISO,TEIS,,021,1,Provincia,00,BZ,2
11-04-1929,11-04-1929,L179,21907,021907,Tiso/Teis,TISO,TEIS,,021,1,Provincia,00,BZ,2
16-10-1920,14-02-1923,L374,802829,802829,Trens/Trens,TRENS,TRENS,,802,1,Provincia,00,TN,2
14-02-1923,12-01-1927,L374,22661,022661,Trens/Trens,TRENS,TRENS,,022,1,Provincia,00,TN,2
12-01-1927,09-12-1928,L374,21908,021908,Trens/Trens,TRENS,TRENS,,021,1,Provincia,00,BZ,2
09-12-1928,09-12-1928,L374,21908,021908,Trens/Trens,TRENS,TRENS,,021,1,Provincia,00,BZ,2
16-10-1920,14-02-1923,L444,802832,802832,Trodena/Truden,TRODENA,TRUDEN,021584,802,1,Provincia,00,TN,2
14-02-1923,02-03-1926,L444,22662,022662,Trodena/Truden,TRODENA,TRUDEN,021584,022,1,Provincia,00,TN,2
02-03-1926,01-01-1948,L444,22662,022662,Trodena/Truden,TRODENA,TRUDEN,021584,022,1,Provincia,00,TN,2
01-01-1948,14-03-1948,L444,22662,022662,Trodena/Truden,TRODENA,TRUDEN,021584,022,1,Provincia,04,TN,2
14-03-1948,05-12-1972,L444,21102,021102,Trodena/Truden,TRODENA,TRUDEN,021584,021,1,Provincia,04,BZ,2
05-12-1972,19-03-2008,L444,21102,021102,Trodena/Truden,TRODENA,TRUDEN,021584,021,2,Provincia autonoma,04,BZ,2
19-03-2008,31-12-9999,L444,21102,021102,Trodena nel parco naturale/Truden im Naturpark,TRODENA NEL PARCO NATURALE,TRUDEN IM NATURPARK,,021,2,Provincia autonoma,04,BZ,2
16-10-1920,14-02-1923,L455,802833,802833,Tubre/Taufers im Münstertal,TUBRE,TAUFERS IM MÜNSTERTAL,,802,1,Provincia,00,TN,2
14-02-1923,12-01-1927,L455,22663,022663,Tubre/Taufers im Münstertal,TUBRE,TAUFERS IM MÜNSTERTAL,,022,1,Provincia,00,TN,2
12-01-1927,01-01-1948,L455,21103,021103,Tubre/Taufers im Münstertal,TUBRE,TAUFERS IM MÜNSTERTAL,,021,1,Provincia,00,BZ,2
07-04-1928,01-01-1948,H952,21080,021080,San Leonardo in Passiria/St. Leonhard in Passeier,SAN LEONARDO IN PASSIRIA,ST. LEONHARD IN PASSEIER,,021,1,Provincia,00,BZ,2
07-04-1928,01-01-1948,H952,21080,021080,San Leonardo in Passiria/St. Leonhard in Passeier,SAN LEONARDO IN PASSIRIA,ST. LEONHARD IN PASSEIER,,021,1,Provincia,00,BZ,2
01-01-1948,25-11-1953,H952,21080,021080,San Leonardo in Passiria/St. Leonhard in Passeier,SAN LEONARDO IN PASSIRIA,ST. LEONHARD IN PASSEIER,,021,1,Provincia,04,BZ,2
25-11-1953,05-12-1972,H952,21080,021080,San Leonardo in Passiria/St. Leonhard in Passeier,SAN LEONARDO IN PASSIRIA,ST. LEONHARD IN PASSEIER,,021,1,Provincia,04,BZ,2
05-12-1972,31-12-9999,H952,21080,021080,San Leonardo in Passiria/St. Leonhard in Passeier,SAN LEONARDO IN PASSIRIA,ST. LEONHARD IN PASSEIER,,021,2,Provincia autonoma,04,BZ,2
16-10-1920,14-02-1923,F949,802321,802321,Nova Levante/Welschnofen,NOVA LEVANTE,WELSCHNOFEN,,802,1,Provincia,00,TN,2
14-02-1923,12-01-1927,F949,22453,022453,Nova Levante/Welschnofen,NOVA LEVANTE,WELSCHNOFEN,,022,1,Provincia,00,TN,2
12-01-1927,01-01-1948,F949,21058,021058,Nova Levante/Welschnofen,NOVA LEVANTE,WELSCHNOFEN,,021,1,Provincia,00,BZ,2
01-01-1948,05-12-1972,F949,21058,021058,Nova Levante/Welschnofen,NOVA LEVANTE,WELSCHNOFEN,,021,1,Provincia,04,BZ,2
05-12-1972,16-05-2011,F949,21058,021058,Nova Levante/Welschnofen,NOVA LEVANTE,WELSCHNOFEN,,021,2,Provincia autonoma,04,BZ,2
16-05-2011,31-12-9999,F949,21058,021058,Nova Levante/Welschnofen,NOVA LEVANTE,WELSCHNOFEN,,021,2,Provincia autonoma,04,BZ,2
16-10-1920,14-02-1923,F950,802322,802322,Nova Ponente/Deutschnofen,NOVA PONENTE,DEUTSCHNOFEN,,802,1,Provincia,00,TN,2
14-02-1923,12-01-1927,F950,22454,022454,Nova Ponente/Deutschnofen,NOVA PONENTE,DEUTSCHNOFEN,,022,1,Provincia,00,TN,2
12-01-1927,01-01-1948,F950,21059,021059,Nova Ponente/Deutschnofen,NOVA PONENTE,DEUTSCHNOFEN,,021,1,Provincia,00,BZ,2
01-01-1948,05-12-1972,F950,21059,021059,Nova Ponente/Deutschnofen,NOVA PONENTE,DEUTSCHNOFEN,,021,1,Provincia,04,BZ,2
05-12-1972,16-05-2011,F950,21059,021059,Nova Ponente/Deutschnofen,NOVA PONENTE,DEUTSCHNOFEN,,021,2,Provincia autonoma,04,BZ,2
16-05-2011,31-12-9999,F950,21059,021059,Nova Ponente/Deutschnofen,NOVA PONENTE,DEUTSCHNOFEN,,021,2,Provincia autonoma,04,BZ,2
16-10-1920,14-02-1923,F945,802323,802323,Novacella/Neustift,NOVACELLA,NEUSTIFT,,802,1,Provincia,00,TN,2
14-02-1923,12-01-1927,F945,22455,022455,Novacella/Neustift,NOVACELLA,NEUSTIFT,,022,1,Provincia,00,TN,2
12-01-1927,07-05-1929,F945,21861,021861,Novacella/Neustift,NOVACELLA,NEUSTIFT,,021,1,Provincia,00,BZ,2
07-05-1929,07-05-1929,F945,21861,021861,Novacella/Neustift,NOVACELLA,NEUSTIFT,,021,1,Provincia,00,BZ,2
16-10-1920,14-02-1923,G069,802326,802326,Onies/Onach,ONIES,ONACH,,802,1,Provincia,00,TN,2
14-02-1923,12-01-1927,G069,22456,022456,Onies/Onach,ONIES,ONACH,,022,1,Provincia,00,TN,2
12-01-1927,14-12-1928,G069,21862,021862,Onies/Onach,ONIES,ONACH,,021,1,Provincia,00,BZ,2
14-12-1928,14-12-1928,G069,21862,021862,Onies/Onach,ONIES,ONACH,,021,1,Provincia,00,BZ,2
16-10-1920,14-02-1923,G083,802327,802327,Ora/Auer,ORA,AUER,,802,1,Provincia,00,TN,2
14-02-1923,01-01-1948,G083,22457,022457,Ora/Auer,ORA,AUER,,022,1,Provincia,00,TN,2
01-01-1948,14-03-1948,G083,22457,022457,Ora/Auer,ORA,AUER,,022,1,Provincia,04,TN,2
14-03-1948,05-12-1972,G083,21060,021060,Ora/Auer,ORA,AUER,,021,1,Provincia,04,BZ,2
05-12-1972,11-09-1985,G083,21060,021060,Ora/Auer,ORA,AUER,,021,2,Provincia autonoma,04,BZ,2
11-09-1985,31-12-9999,G083,21060,021060,Ora/Auer,ORA,AUER,,021,2,Provincia autonoma,04,BZ,2
16-10-1920,14-02-1923,G112,802328,802328,Oris/Eyrs,ORIS,EYRS,,802,1,Provincia,00,TN,2
14-02-1923,12-01-1927,G112,22458,022458,Oris/Eyrs,ORIS,EYRS,,022,1,Provincia,00,TN,2
12-01-1927,14-05-1929,G112,21863,021863,Oris/Eyrs,ORIS,EYRS,,021,1,Provincia,00,BZ,2
14-05-1929,14-05-1929,G112,21863,021863,Oris/Eyrs,ORIS,EYRS,,021,1,Provincia,00,BZ,2
16-10-1920,14-02-1923,G140,802329,802329,Ortisei/St. Ulrich,ORTISEI,ST. ULRICH,,802,1,Provincia,00,TN,2
14-02-1923,12-01-1927,G140,22459,022459,Ortisei/St. Ulrich,ORTISEI,ST. ULRICH,,022,1,Provincia,00,TN,2
12-01-1927,01-01-1948,G140,21061,021061,Ortisei/St. Ulrich,ORTISEI,ST. ULRICH,,021,1,Provincia,00,BZ,2
01-01-1948,05-12-1972,G140,21061,021061,Ortisei/St. Ulrich,ORTISEI,ST. ULRICH,,021,1,Provincia,04,BZ,2
05-12-1972,17-09-1986,G140,21061,021061,Ortisei/St. Ulrich,ORTISEI,ST. ULRICH,,021,2,Provincia autonoma,04,BZ,2
17-09-1986,31-12-9999,G140,21061,021061,Ortisei/St. Ulrich,ORTISEI,ST. ULRICH,,021,2,Provincia autonoma,04,BZ,2
17-09-1986,31-12-9999,G140,21061,021061,Ortisei/St. Ulrich,ORTISEI,ST. ULRICH,,021,2,Provincia autonoma,04,BZ,2
16-10-1920,14-02-1923,G328,802335,802335,Parcines/Partschins,PARCINES,PARTSCHINS,,802,1,Provincia,00,TN,2
01-01-1948,05-12-1972,L455,21103,021103,Tubre/Taufers im Münstertal,TUBRE,TAUFERS IM MÜNSTERTAL,,021,1,Provincia,04,BZ,2
05-12-1972,31-12-9999,L455,21103,021103,Tubre/Taufers im Münstertal,TUBRE,TAUFERS IM MÜNSTERTAL,,021,2,Provincia autonoma,04,BZ,2
16-10-1920,14-02-1923,L465,802836,802836,Tunes/Thuins,TUNES,THUINS,,802,1,Provincia,00,TN,2
14-02-1923,12-01-1927,L465,22664,022664,Tunes/Thuins,TUNES,THUINS,,022,1,Provincia,00,TN,2
12-01-1927,06-12-1931,L465,21909,021909,Tunes/Thuins,TUNES,THUINS,,021,1,Provincia,00,BZ,2
06-12-1931,06-12-1931,L465,21909,021909,Tunes/Thuins,TUNES,THUINS,,021,1,Provincia,00,BZ,2
16-10-1920,14-02-1923,L490,802837,802837,Ultimo/Ulten,ULTIMO,ULTEN,,802,1,Provincia,00,TN,2
14-02-1923,12-01-1927,L490,22665,022665,Ultimo/Ulten,ULTIMO,ULTEN,,022,1,Provincia,00,TN,2
12-01-1927,01-01-1948,L490,21104,021104,Ultimo/Ulten,ULTIMO,ULTEN,,021,1,Provincia,00,BZ,2
01-01-1948,27-04-1960,L490,21104,021104,Ultimo/Ulten,ULTIMO,ULTEN,,021,1,Provincia,04,BZ,2
27-04-1960,05-12-1972,L490,21104,021104,Ultimo/Ulten,ULTIMO,ULTEN,,021,1,Provincia,04,BZ,2
05-12-1972,31-12-9999,L490,21104,021104,Ultimo/Ulten,ULTIMO,ULTEN,,021,2,Provincia autonoma,04,BZ,2
16-10-1920,14-02-1923,L527,802838,802838,Vadena/Pfatten,VADENA,PFATTEN,,802,1,Provincia,00,TN,2
14-02-1923,12-01-1927,L527,22666,022666,Vadena/Pfatten,VADENA,PFATTEN,,022,1,Provincia,00,TN,2
12-01-1927,01-01-1948,L527,21105,021105,Vadena/Pfatten,VADENA,PFATTEN,,021,1,Provincia,00,BZ,2
01-01-1948,05-12-1972,L527,21105,021105,Vadena/Pfatten,VADENA,PFATTEN,,021,1,Provincia,04,BZ,2
05-12-1972,31-12-9999,L527,21105,021105,Vadena/Pfatten,VADENA,PFATTEN,,021,2,Provincia autonoma,04,BZ,2
16-10-1920,14-02-1923,L543,802839,802839,Velasio/Flaas,VELASIO,FLAAS,021578,802,1,Provincia,00,TN,2
14-02-1923,27-04-1923,L543,22667,022667,Velasio/Flaas,VELASIO,FLAAS,021578,022,1,Provincia,00,TN,2
27-04-1923,12-01-1927,L543,22667,022667,Valas/Flaas,VALAS,FLAAS,,022,1,Provincia,00,TN,2
12-01-1927,30-12-1928,L543,21910,021910,Valas/Flaas,VALAS,FLAAS,,021,1,Provincia,00,BZ,2
30-12-1928,30-12-1928,L543,21910,021910,Valas/Flaas,VALAS,FLAAS,,021,1,Provincia,00,BZ,2
16-10-1920,14-02-1923,L552,802841,802841,Valdaora/Olang,VALDAORA,OLANG,,802,1,Provincia,00,TN,2
14-02-1923,12-01-1927,L552,22668,022668,Valdaora/Olang,VALDAORA,OLANG,,022,1,Provincia,00,TN,2
12-01-1927,17-10-1928,L552,21106,021106,Valdaora/Olang,VALDAORA,OLANG,,021,1,Provincia,00,BZ,2
17-10-1928,17-10-1928,L552,21106,021106,Valdaora/Olang,VALDAORA,OLANG,,021,1,Provincia,00,BZ,2
16-10-1920,14-02-1923,L559,802843,802843,Valdigiovo/Jaufenthal,VALDIGIOVO,JAUFENTHAL,021579,802,1,Provincia,00,TN,2
14-02-1923,27-04-1923,L559,22669,022669,Valdigiovo/Jaufenthal,VALDIGIOVO,JAUFENTHAL,021579,022,1,Provincia,00,TN,2
27-04-1923,12-01-1927,L559,22669,022669,Valgiovo/Jaufenthal,VALGIOVO,JAUFENTHAL,,022,1,Provincia,00,TN,2
12-01-1927,15-06-1929,L559,21911,021911,Valgiovo/Jaufenthal,VALGIOVO,JAUFENTHAL,,021,1,Provincia,00,BZ,2
15-06-1929,15-06-1929,L559,21911,021911,Valgiovo/Jaufenthal,VALGIOVO,JAUFENTHAL,,021,1,Provincia,00,BZ,2
16-10-1920,14-02-1923,L587,802844,802844,Vallarga/Weitental,VALLARGA,WEITENTAL,,802,1,Provincia,00,TN,2
14-02-1923,12-01-1927,L587,22670,022670,Vallarga/Weitental,VALLARGA,WEITENTAL,,022,1,Provincia,00,TN,2
12-01-1927,24-03-1929,L587,21912,021912,Vallarga/Weitental,VALLARGA,WEITENTAL,,021,1,Provincia,00,BZ,2
24-03-1929,24-03-1929,L587,21912,021912,Vallarga/Weitental,VALLARGA,WEITENTAL,,021,1,Provincia,00,BZ,2
16-10-1920,14-02-1923,L621,802847,802847,Valle San Silvestro/Wahlen,VALLE SAN SILVESTRO,WAHLEN,,802,1,Provincia,00,TN,2
14-02-1923,12-01-1927,L621,22671,022671,Valle San Silvestro/Wahlen,VALLE SAN SILVESTRO,WAHLEN,,022,1,Provincia,00,TN,2
12-01-1927,13-03-1928,L621,21913,021913,Valle San Silvestro/Wahlen,VALLE SAN SILVESTRO,WAHLEN,,021,1,Provincia,00,BZ,2
13-03-1928,13-03-1928,L621,21913,021913,Valle San Silvestro/Wahlen,VALLE SAN SILVESTRO,WAHLEN,,021,1,Provincia,00,BZ,2
16-10-1920,14-02-1923,L608,802848,802848,Vallelunga Carlino/Langtaufers,VALLELUNGA CARLINO,LANGTAUFERS,021580,802,1,Provincia,00,TN,2
14-02-1923,27-04-1923,L608,22672,022672,Vallelunga Carlino/Langtaufers,VALLELUNGA CARLINO,LANGTAUFERS,021580,022,1,Provincia,00,TN,2
27-04-1923,12-01-1927,L608,22672,022672,Vallelunga/Langtaufers,VALLELUNGA,LANGTAUFERS,,022,1,Provincia,00,TN,2
12-01-1927,15-06-1928,L608,21914,021914,Vallelunga/Langtaufers,VALLELUNGA,LANGTAUFERS,,021,1,Provincia,00,BZ,2
15-06-1928,15-06-1928,L608,21914,021914,Vallelunga/Langtaufers,VALLELUNGA,LANGTAUFERS,,021,1,Provincia,00,BZ,2
14-02-1923,12-01-1927,G328,22460,022460,Parcines/Partschins,PARCINES,PARTSCHINS,,022,1,Provincia,00,TN,2
12-01-1927,01-01-1948,G328,21062,021062,Parcines/Partschins,PARCINES,PARTSCHINS,,021,1,Provincia,00,BZ,2
01-01-1948,05-12-1972,G328,21062,021062,Parcines/Partschins,PARCINES,PARTSCHINS,,021,1,Provincia,04,BZ,2
05-12-1972,31-12-9999,G328,21062,021062,Parcines/Partschins,PARCINES,PARTSCHINS,,021,2,Provincia autonoma,04,BZ,2
16-10-1920,14-02-1923,G443,802342,802342,Perga/Percha,PERGA,PERCHA,021519,802,1,Provincia,00,TN,2
14-02-1923,27-04-1923,G443,22462,022462,Perga/Percha,PERGA,PERCHA,021519,022,1,Provincia,00,TN,2
27-04-1923,12-01-1927,G443,22462,022462,Perca/Percha,PERCA,PERCHA,,022,1,Provincia,00,TN,2
12-01-1927,01-01-1948,G443,21063,021063,Perca/Percha,PERCA,PERCHA,,021,1,Provincia,00,BZ,2
01-01-1948,05-12-1972,G443,21063,021063,Perca/Percha,PERCA,PERCHA,,021,1,Provincia,04,BZ,2
05-12-1972,31-12-9999,G443,21063,021063,Perca/Percha,PERCA,PERCHA,,021,2,Provincia autonoma,04,BZ,2
16-10-1920,14-02-1923,L615,802849,802849,Valles/Vals,VALLES,VALS,,802,1,Provincia,00,TN,2
14-02-1923,12-01-1927,L615,22673,022673,Valles/Vals,VALLES,VALS,,022,1,Provincia,00,TN,2
12-01-1927,30-05-1929,L615,21915,021915,Valles/Vals,VALLES,VALS,,021,1,Provincia,00,BZ,2
30-05-1929,30-05-1929,L615,21915,021915,Valles/Vals,VALLES,VALS,,021,1,Provincia,00,BZ,2
16-10-1920,14-02-1923,L661,802851,802851,Vandoies di Sopra/Obervintl,VANDOIES DI SOPRA,OBERVINTL,,802,1,Provincia,00,TN,2
14-02-1923,12-01-1927,L661,22675,022675,Vandoies di Sopra/Obervintl,VANDOIES DI SOPRA,OBERVINTL,,022,1,Provincia,00,TN,2
12-01-1927,24-03-1929,L661,21916,021916,Vandoies di Sopra/Obervintl,VANDOIES DI SOPRA,OBERVINTL,,021,1,Provincia,00,BZ,2
24-03-1929,24-03-1929,L661,21916,021916,Vandoies di Sopra/Obervintl,VANDOIES DI SOPRA,OBERVINTL,,021,1,Provincia,00,BZ,2
16-10-1920,14-02-1923,L662,802852,802852,Vandoies di Sotto/Niedervintl,VANDOIES DI SOTTO,NIEDERVINTL,,802,1,Provincia,00,TN,2
14-02-1923,12-01-1927,L662,22676,022676,Vandoies di Sotto/Niedervintl,VANDOIES DI SOTTO,NIEDERVINTL,,022,1,Provincia,00,TN,2
12-01-1927,24-03-1929,L662,21917,021917,Vandoies di Sotto/Niedervintl,VANDOIES DI SOTTO,NIEDERVINTL,,021,1,Provincia,00,BZ,2
24-03-1929,24-03-1929,L662,21917,021917,Vandoies di Sotto/Niedervintl,VANDOIES DI SOTTO,NIEDERVINTL,,021,1,Provincia,00,BZ,2
16-10-1920,14-02-1923,L663,802853,802853,Vanga/Wangen,VANGA,WANGEN,,802,1,Provincia,00,TN,2
14-02-1923,12-01-1927,L663,22677,022677,Vanga/Wangen,VANGA,WANGEN,,022,1,Provincia,00,TN,2
12-01-1927,15-06-1928,L663,21918,021918,Vanga/Wangen,VANGA,WANGEN,,021,1,Provincia,00,BZ,2
15-06-1928,15-06-1928,L663,21918,021918,Vanga/Wangen,VANGA,WANGEN,,021,1,Provincia,00,BZ,2
16-10-1920,14-02-1923,L687,802855,802855,Varna/Vahrn,VARNA,VAHRN,,802,1,Provincia,00,TN,2
14-02-1923,12-01-1927,L687,22678,022678,Varna/Vahrn,VARNA,VAHRN,,022,1,Provincia,00,TN,2
12-01-1927,07-05-1929,L687,21111,021111,Varna/Vahrn,VARNA,VAHRN,,021,1,Provincia,00,BZ,2
07-05-1929,01-01-1948,L687,21111,021111,Varna/Vahrn,VARNA,VAHRN,,021,1,Provincia,00,BZ,2
07-05-1929,01-01-1948,L687,21111,021111,Varna/Vahrn,VARNA,VAHRN,,021,1,Provincia,00,BZ,2
01-01-1948,05-12-1972,L687,21111,021111,Varna/Vahrn,VARNA,VAHRN,,021,1,Provincia,04,BZ,2
05-12-1972,15-08-1973,L687,21111,021111,Varna/Vahrn,VARNA,VAHRN,,021,2,Provincia autonoma,04,BZ,2
15-08-1973,17-05-2013,L687,21111,021111,Varna/Vahrn,VARNA,VAHRN,,021,2,Provincia autonoma,04,BZ,2
17-05-2013,31-12-9999,L687,21111,021111,Varna/Vahrn,VARNA,VAHRN,,021,2,Provincia autonoma,04,BZ,2
16-10-1920,14-02-1923,L724,802858,802858,Velturno/Feldthurns,VELTURNO,FELDTHURNS,,802,1,Provincia,00,TN,2
14-02-1923,12-01-1927,L724,22679,022679,Velturno/Feldthurns,VELTURNO,FELDTHURNS,,022,1,Provincia,00,TN,2
12-01-1927,04-06-1929,L724,21116,021116,Velturno/Feldthurns,VELTURNO,FELDTHURNS,,021,1,Provincia,00,BZ,2
04-06-1929,04-06-1929,L724,21116,021116,Velturno/Feldthurns,VELTURNO,FELDTHURNS,,021,1,Provincia,00,BZ,2
16-10-1920,14-02-1923,L745,802859,802859,Verano/Vöran,VERANO,VÖRAN,,802,1,Provincia,00,TN,2
14-02-1923,12-01-1927,L745,22680,022680,Verano/Vöran,VERANO,VÖRAN,,022,1,Provincia,00,TN,2
12-01-1927,01-01-1948,L745,21112,021112,Verano/Vöran,VERANO,VÖRAN,,021,1,Provincia,00,BZ,2
01-01-1948,05-12-1972,L745,21112,021112,Verano/Vöran,VERANO,VÖRAN,,021,1,Provincia,04,BZ,2
05-12-1972,31-12-9999,L745,21112,021112,Verano/Vöran,VERANO,VÖRAN,,021,2,Provincia autonoma,04,BZ,2
16-10-1920,14-02-1923,L790,802862,802862,Versciaco/Vierschach,VERSCIACO,VIERSCHACH,,802,1,Provincia,00,TN,2
14-02-1923,12-01-1927,L790,22681,022681,Versciaco/Vierschach,VERSCIACO,VIERSCHACH,,022,1,Provincia,00,TN,2
12-01-1927,09-12-1928,L790,21924,021924,Versciaco/Vierschach,VERSCIACO,VIERSCHACH,,021,1,Provincia,00,BZ,2
09-12-1928,09-12-1928,L790,21924,021924,Versciaco/Vierschach,VERSCIACO,VIERSCHACH,,021,1,Provincia,00,BZ,2
05-01-1921,08-02-1923,D324,801181,801181,San Dorligo della Valle-Dolina,SAN DORLIGO DELLA VALLE,DOLINA,,801,1,Provincia,00,Venezia Giulia,2
16-10-1920,14-02-1923,G730,802351,802351,Plagnolo/Planeil,PLAGNOLO,PLANEIL,021556,802,1,Provincia,00,TN,2
14-02-1923,27-04-1923,G730,22463,022463,Plagnolo/Planeil,PLAGNOLO,PLANEIL,021556,022,1,Provincia,00,TN,2
27-04-1923,12-01-1927,G730,22463,022463,Planol/Planeil,PLANOL,PLANEIL,,022,1,Provincia,00,TN,2
12-01-1927,26-01-1928,G730,21864,021864,Planol/Planeil,PLANOL,PLANEIL,,021,1,Provincia,00,BZ,2
26-01-1928,26-01-1928,G730,21864,021864,Planol/Planeil,PLANOL,PLANEIL,,021,1,Provincia,00,BZ,2
16-10-1920,14-02-1923,G732,802352,802352,Platea/Platt,PLATEA,PLATT,021557,802,1,Provincia,00,TN,2
14-02-1923,27-04-1923,G732,22464,022464,Platea/Platt,PLATEA,PLATT,021557,022,1,Provincia,00,TN,2
27-04-1923,12-01-1927,G732,22464,022464,Plata/Platt,PLATA,PLATT,,022,1,Provincia,00,TN,2
12-01-1927,15-06-1928,G732,21865,021865,Plata/Platt,PLATA,PLATT,,021,1,Provincia,00,BZ,2
15-06-1928,15-06-1928,G732,21865,021865,Plata/Platt,PLATA,PLATT,,021,1,Provincia,00,BZ,2
16-10-1920,14-02-1923,G299,802353,802353,Palus/Plaus,PALUS,PLAUS,021520,802,1,Provincia,00,TN,2
14-02-1923,27-04-1923,G299,22465,022465,Palus/Plaus,PALUS,PLAUS,021520,022,1,Provincia,00,TN,2
27-04-1923,12-01-1927,G299,22465,022465,Plaus/Plaus,PLAUS,PLAUS,,022,1,Provincia,00,TN,2
12-01-1927,01-01-1948,G299,21064,021064,Plaus/Plaus,PLAUS,PLAUS,,021,1,Provincia,00,BZ,2
01-01-1948,05-12-1972,G299,21064,021064,Plaus/Plaus,PLAUS,PLAUS,,021,1,Provincia,04,BZ,2
05-12-1972,31-08-1995,G299,21064,021064,Plaus/Plaus,PLAUS,PLAUS,,021,2,Provincia autonoma,04,BZ,2
31-08-1995,31-12-9999,G299,21064,021064,Plaus/Plaus,PLAUS,PLAUS,,021,2,Provincia autonoma,04,BZ,2
16-10-1920,14-02-1923,G830,802355,802355,Ponte all'Isarco/Waidbruck,PONTE ALL'ISARCO,WAIDBRUCK,021521,802,1,Provincia,00,TN,2
14-02-1923,12-01-1927,G830,22466,022466,Ponte all'Isarco/Waidbruck,PONTE ALL'ISARCO,WAIDBRUCK,021521,022,1,Provincia,00,TN,2
12-01-1927,17-10-1938,G830,21065,021065,Ponte all'Isarco/Waidbruck,PONTE ALL'ISARCO,WAIDBRUCK,021521,021,1,Provincia,00,BZ,2
17-10-1938,01-01-1948,G830,21065,021065,Ponte Gardena/Waidbruck,PONTE GARDENA,WAIDBRUCK,,021,1,Provincia,00,BZ,2
01-01-1948,05-12-1972,G830,21065,021065,Ponte Gardena/Waidbruck,PONTE GARDENA,WAIDBRUCK,,021,1,Provincia,04,BZ,2
05-12-1972,31-12-9999,G830,21065,021065,Ponte Gardena/Waidbruck,PONTE GARDENA,WAIDBRUCK,,021,2,Provincia autonoma,04,BZ,2
16-10-1920,14-02-1923,G936,802357,802357,Postal/Burgstall,POSTAL,BURGSTALL,,802,1,Provincia,00,TN,2
14-02-1923,12-01-1927,G936,22467,022467,Postal/Burgstall,POSTAL,BURGSTALL,,022,1,Provincia,00,TN,2
12-01-1927,01-01-1948,G936,21066,021066,Postal/Burgstall,POSTAL,BURGSTALL,,021,1,Provincia,00,BZ,2
01-01-1948,05-12-1972,G936,21066,021066,Postal/Burgstall,POSTAL,BURGSTALL,,021,1,Provincia,04,BZ,2
05-12-1972,14-04-1993,G936,21066,021066,Postal/Burgstall,POSTAL,BURGSTALL,,021,2,Provincia autonoma,04,BZ,2
14-04-1993,31-12-9999,G936,21066,021066,Postal/Burgstall,POSTAL,BURGSTALL,,021,2,Provincia autonoma,04,BZ,2
16-10-1920,14-02-1923,G996,802362,802362,Prati/Wiesen,PRATI,WIESEN,,802,1,Provincia,00,TN,2
14-02-1923,12-01-1927,G996,22468,022468,Prati/Wiesen,PRATI,WIESEN,,022,1,Provincia,00,TN,2
12-01-1927,06-12-1931,G996,21866,021866,Prati/Wiesen,PRATI,WIESEN,,021,1,Provincia,00,BZ,2
16-10-1920,14-02-1923,L818,802864,802864,Vezzano in Venosta/Vezzan,VEZZANO IN VENOSTA,VEZZAN,021581,802,1,Provincia,00,TN,2
14-02-1923,27-04-1923,L818,22682,022682,Vezzano in Venosta/Vezzan,VEZZANO IN VENOSTA,VEZZAN,021581,022,1,Provincia,00,TN,2
27-04-1923,12-01-1927,L818,22682,022682,Vezzano/Vezzan,VEZZANO,VEZZAN,,022,1,Provincia,00,TN,2
12-01-1927,12-05-1928,L818,21920,021920,Vezzano/Vezzan,VEZZANO,VEZZAN,,021,1,Provincia,00,BZ,2
12-05-1928,12-05-1928,L818,21920,021920,Vezzano/Vezzan,VEZZANO,VEZZAN,,021,1,Provincia,00,BZ,2
15-06-1928,01-01-1948,D222,21027,021027,Curon Venosta/Graun im Vinschgau,CURON VENOSTA,GRAUN IM VINSCHGAU,,021,1,Provincia,00,BZ,2
15-06-1928,01-01-1948,D222,21027,021027,Curon Venosta/Graun im Vinschgau,CURON VENOSTA,GRAUN IM VINSCHGAU,,021,1,Provincia,00,BZ,2
15-06-1928,01-01-1948,D222,21027,021027,Curon Venosta/Graun im Vinschgau,CURON VENOSTA,GRAUN IM VINSCHGAU,,021,1,Provincia,00,BZ,2
15-06-1928,01-01-1948,D222,21027,021027,Curon Venosta/Graun im Vinschgau,CURON VENOSTA,GRAUN IM VINSCHGAU,,021,1,Provincia,00,BZ,2
01-01-1948,05-12-1972,D222,21027,021027,Curon Venosta/Graun im Vinschgau,CURON VENOSTA,GRAUN IM VINSCHGAU,,021,1,Provincia,04,BZ,2
