ID_COMUNE,ID_UTS,DATA_INIZIO_AMMINISTRATIVA,DATA_FINE_AMMINISTRATIVA,COD_CATASTO,PRO_COM,PRO_COM_T,COMUNE,COMUNE_IT,COMUNE_A,COD_DEN_STORICO,COD_UTS,ID_UTS_TIPO,DESC_UTS_TIPO,COD_REG,SIGLA_UTS,COD_RIP,COD_VARIAZIONE,ID_COMUNE_REL
46,117,2015-01-01,9999-12-31,B350,1046,001046,Cafasse,CAFASSE,,,201,3,Città metropolitana,1,TO,1,APUTS,46
47,1,1861-03-17,1927-01-12,B435,1047,001047,Caluso,CALUSO,,,1,1,Provincia,0,TO,1,PV,
47,80,1927-01-12,1945-10-05,B435,7822,007822,Caluso,CALUSO,,,7,1,Provincia,0,AO,1,AP,47
47,1,1945-10-05,1948-01-01,B435,1047,001047,Caluso,CALUSO,,,1,1,Provincia,0,TO,1,AP,47
47,1,1948-01-01,2015-01-01,B435,1047,001047,Caluso,CALUSO,,,1,1,Provincia,1,TO,1,,
47,117,2015-01-01,9999-12-31,B435,1047,001047,Caluso,CALUSO,,,201,3,Città metropolitana,1,TO,1,APUTS,47
48,1,1861-03-17,1948-01-01,B462,1048,001048,Cambiano,CAMBIANO,,,1,1,Provincia,0,TO,1,PV,
48,1,1948-01-01,2015-01-01,B462,1048,001048,Cambiano,CAMBIANO,,,1,1,Provincia,1,TO,1,,
48,117,2015-01-01,9999-12-31,B462,1048,001048,Cambiano,CAMBIANO,,,201,3,Città metropolitana,1,TO,1,APUTS,48
49,1,1861-03-17,1927-10-21,B512,1049,001049,Campiglione,CAMPIGLIONE,,001508,1,1,Provincia,0,TO,1,PV,
49,1,1927-10-21,1929-04-13,B512,1049,001049,Campiglione,CAMPIGLIONE,,001508,1,1,Provincia,0,TO,1,AQES,331
49,1,1929-04-13,1948-01-01,B512,1049,001049,Campiglione Fenile,CAMPIGLIONE FENILE,,,1,1,Provincia,0,TO,1,CD,49
49,1,1948-01-01,2015-01-01,B512,1049,001049,Campiglione Fenile,CAMPIGLIONE FENILE,,,1,1,Provincia,1,TO,1,,
49,117,2015-01-01,9999-12-31,B512,1049,001049,Campiglione Fenile,CAMPIGLIONE FENILE,,,201,3,Città metropolitana,1,TO,1,APUTS,49
50,1,1861-03-17,1863-02-04,B588,1050,001050,Candia,CANDIA,,001509,1,1,Provincia,0,TO,1,PV,
50,1,1863-02-04,1927-01-12,B588,1050,001050,Candia Canavese,CANDIA CANAVESE,,,1,1,Provincia,0,TO,1,CD,50
50,80,1927-01-12,1928-06-15,B588,7823,007823,Candia Canavese,CANDIA CANAVESE,,,7,1,Provincia,0,AO,1,AP,50
50,80,1928-06-15,1945-10-05,B588,7823,007823,Candia Canavese,CANDIA CANAVESE,,,7,1,Provincia,0,AO,1,CECS,9966
50,1,1945-10-05,1948-01-01,B588,1050,001050,Candia Canavese,CANDIA CANAVESE,,,1,1,Provincia,0,TO,1,AP,50
50,1,1948-01-01,2015-01-01,B588,1050,001050,Candia Canavese,CANDIA CANAVESE,,,1,1,Provincia,1,TO,1,,
50,117,2015-01-01,9999-12-31,B588,1050,001050,Candia Canavese,CANDIA CANAVESE,,,201,3,Città metropolitana,1,TO,1,APUTS,50
51,1,1861-03-17,1948-01-01,B592,1051,001051,Candiolo,CANDIOLO,,,1,1,Provincia,0,TO,1,PV,
51,1,1948-01-01,2015-01-01,B592,1051,001051,Candiolo,CANDIOLO,,,1,1,Provincia,1,TO,1,,
51,117,2015-01-01,9999-12-31,B592,1051,001051,Candiolo,CANDIOLO,,,201,3,Città metropolitana,1,TO,1,APUTS,51
52,1,1861-03-17,1927-01-12,B605,1052,001052,Canischio,CANISCHIO,,,1,1,Provincia,0,TO,1,PV,
52,80,1927-01-12,1928-09-25,B605,7824,007824,Canischio,CANISCHIO,,,7,1,Provincia,0,AO,1,AP,52
52,80,1928-09-25,1928-09-25,B605,7824,007824,Canischio,CANISCHIO,,,7,1,Provincia,0,AO,1,ES,96
53,1,1861-03-17,1928-05-13,B628,1053,001053,Cantalupa,CANTALUPA,,,1,1,Provincia,0,TO,1,PV,
53,1,1928-05-13,1928-05-13,B628,1053,001053,Cantalupa,CANTALUPA,,,1,1,Provincia,0,TO,1,ES,108
54,1,1861-03-17,1938-10-06,B637,1054,001054,Cantoira,CANTOIRA,,,1,1,Provincia,0,TO,1,PV,
54,1,1938-10-06,1948-01-01,B637,1054,001054,Cantoira,CANTOIRA,,,1,1,Provincia,0,TO,1,AQ,70
54,1,1948-01-01,2015-01-01,B637,1054,001054,Cantoira,CANTOIRA,,,1,1,Provincia,1,TO,1,,
54,117,2015-01-01,9999-12-31,B637,1054,001054,Cantoira,CANTOIRA,,,201,3,Città metropolitana,1,TO,1,APUTS,54
55,1,1861-03-17,1937-06-16,B705,1055,001055,Chiavrie,CHIAVRIE,,001510,1,1,Provincia,0,TO,1,PV,
55,1,1937-06-16,1948-01-01,B705,1055,001055,Caprie,CAPRIE,,,1,1,Provincia,0,TO,1,CD,55
55,1,1948-01-01,2015-01-01,B705,1055,001055,Caprie,CAPRIE,,,1,1,Provincia,1,TO,1,,
55,117,2015-01-01,9999-12-31,B705,1055,001055,Caprie,CAPRIE,,,201,3,Città metropolitana,1,TO,1,APUTS,55
56,1,1861-03-17,1927-01-12,B733,1056,001056,Masino,MASINO,,001511,1,1,Provincia,0,TO,1,PV,
56,80,1927-01-12,1929-03-02,B733,7825,007825,Masino,MASINO,,001511,7,1,Provincia,0,AO,1,AP,56
56,80,1929-03-02,1945-10-05,B733,7825,007825,Masino,MASINO,,001511,7,1,Provincia,0,AO,1,AQES,322
56,80,1929-03-02,1945-10-05,B733,7825,007825,Masino,MASINO,,001511,7,1,Provincia,0,AO,1,AQES,93
56,1,1945-10-05,1947-01-15,B733,1056,001056,Masino,MASINO,,001511,1,1,Provincia,0,TO,1,AP,56
56,1,1947-01-15,1948-01-01,B733,1056,001056,Masino,MASINO,,001511,1,1,Provincia,0,TO,1,CECS,10482
56,1,1948-01-01,1950-02-21,B733,1056,001056,Masino,MASINO,,001511,1,1,Provincia,1,TO,1,,
56,1,1950-02-21,2015-01-01,B733,1056,001056,Caravino,CARAVINO,,,1,1,Provincia,1,TO,1,CD,56
56,117,2015-01-01,9999-12-31,B733,1056,001056,Caravino,CARAVINO,,,201,3,Città metropolitana,1,TO,1,APUTS,56
57,1,1861-03-17,1925-04-17,B762,1057,001057,Carema,CAREMA,,,1,1,Provincia,0,TO,1,PV,
57,1,1925-04-17,1927-01-12,B762,1057,001057,Carema,CAREMA,,,1,1,Provincia,0,TO,1,AQ,421
57,80,1927-01-12,1929-05-03,B762,7826,007826,Carema,CAREMA,,,7,1,Provincia,0,AO,1,AP,57
57,80,1929-05-03,1929-05-03,B762,7826,007826,Carema,CAREMA,,,7,1,Provincia,0,AO,1,CE,425
57,80,1929-05-03,1941-09-28,B762,7826,007826,Carema,CAREMA,,,7,1,Provincia,0,AO,1,AQES,207
57,80,1941-09-28,1945-10-05,B762,7826,007826,Carema,CAREMA,,,7,1,Provincia,0,AO,1,CECS,10189
57,1,1945-10-05,1948-01-01,B762,1057,001057,Carema,CAREMA,,,1,1,Provincia,0,TO,1,AP,57
57,1,1948-01-01,2015-01-01,B762,1057,001057,Carema,CAREMA,,,1,1,Provincia,1,TO,1,,
57,117,2015-01-01,9999-12-31,B762,1057,001057,Carema,CAREMA,,,201,3,Città metropolitana,1,TO,1,APUTS,57
58,1,1861-03-17,1948-01-01,B777,1058,001058,Carignano,CARIGNANO,,,1,1,Provincia,0,TO,1,PV,
58,1,1948-01-01,2015-01-01,B777,1058,001058,Carignano,CARIGNANO,,,1,1,Provincia,1,TO,1,,
58,117,2015-01-01,9999-12-31,B777,1058,001058,Carignano,CARIGNANO,,,201,3,Città metropolitana,1,TO,1,APUTS,58
59,1,1861-03-17,1948-01-01,B791,1059,001059,Carmagnola,CARMAGNOLA,,,1,1,Provincia,0,TO,1,PV,
59,1,1948-01-01,2015-01-01,B791,1059,001059,Carmagnola,CARMAGNOLA,,,1,1,Provincia,1,TO,1,,
59,117,2015-01-01,9999-12-31,B791,1059,001059,Carmagnola,CARMAGNOLA,,,201,3,Città metropolitana,1,TO,1,APUTS,59
60,1,1861-03-17,1896-01-01,B867,1060,001060,Casalborgone,CASALBORGONE,,,1,1,Provincia,0,TO,1,PV,
60,1,1896-01-01,1937-10-23,B867,1060,001060,Casalborgone,CASALBORGONE,,,1,1,Provincia,0,TO,1,CE,63
60,1,1937-10-23,1948-01-01,B867,1060,001060,Casalborgone,CASALBORGONE,,,1,1,Provincia,0,TO,1,AQ,127
60,1,1948-01-01,2015-01-01,B867,1060,001060,Casalborgone,CASALBORGONE,,,1,1,Provincia,1,TO,1,,
60,117,2015-01-01,9999-12-31,B867,1060,001060,Casalborgone,CASALBORGONE,,,201,3,Città metropolitana,1,TO,1,APUTS,60
61,1,1861-03-17,1871-08-01,B955,1062,001062,Caselette,CASELETTE,,,1,1,Provincia,0,TO,1,PV,
61,1,1871-08-01,1948-01-01,B955,1062,001062,Caselette,CASELETTE,,,1,1,Provincia,0,TO,1,AQ,216
61,1,1948-01-01,2015-01-01,B955,1062,001062,Caselette,CASELETTE,,,1,1,Provincia,1,TO,1,,
61,117,2015-01-01,9999-12-31,B955,1062,001062,Caselette,CASELETTE,,,201,3,Città metropolitana,1,TO,1,APUTS,61
62,1,1861-03-17,1863-02-04,B960,1063,001063,Caselle,CASELLE,,001512,1,1,Provincia,0,TO,1,PV,
62,1,1863-02-04,1948-01-01,B960,1063,001063,Caselle Torinese,CASELLE TORINESE,,,1,1,Provincia,0,TO,1,CD,62
62,1,1948-01-01,1953-08-06,B960,1063,001063,Caselle Torinese,CASELLE TORINESE,,,1,1,Provincia,1,TO,1,,
62,1,1953-08-06,2015-01-01,B960,1063,001063,Caselle Torinese,CASELLE TORINESE,,,1,1,Provincia,1,TO,1,CE,217
62,117,2015-01-01,2017-04-18,B960,1063,001063,Caselle Torinese,CASELLE TORINESE,,,201,3,Città metropolitana,1,TO,1,APUTS,62
62,117,2017-04-18,9999-12-31,B960,1063,001063,Caselle Torinese,CASELLE TORINESE,,,201,3,Città metropolitana,1,TO,1,CECS,11255
63,1,1861-03-17,1896-01-01,C045,1064,001064,Castagneto,CASTAGNETO,,001513,1,1,Provincia,0,TO,1,PV,
63,1,1896-01-01,1913-07-15,C045,1064,001064,Castagneto,CASTAGNETO,,001513,1,1,Provincia,0,TO,1,AQ,60
63,1,1913-07-15,1939-02-05,C045,1064,001064,Castagneto Po,CASTAGNETO PO,,,1,1,Provincia,0,TO,1,CD,63
1,1,1861-03-17,1927-01-12,A074,1001,001001,Agliè,AGLIÈ,,,1,1,Provincia,0,TO,1,PV,
1,80,1927-01-12,1929-06-15,A074,7805,007805,Agliè,AGLIÈ,,,7,1,Provincia,0,AO,1,AP,1
1,80,1929-06-15,1945-10-05,A074,7805,007805,Agliè,AGLIÈ,,,7,1,Provincia,0,AO,1,AQES,173
1,80,1929-06-15,1945-10-05,A074,7805,007805,Agliè,AGLIÈ,,,7,1,Provincia,0,AO,1,AQES,81
1,1,1945-10-05,1947-01-09,A074,1001,001001,Agliè,AGLIÈ,,,1,1,Provincia,0,TO,1,AP,1
1,1,1947-01-09,1947-01-10,A074,1001,001001,Agliè,AGLIÈ,,,1,1,Provincia,0,TO,1,CECS,10433
1,1,1947-01-10,1948-01-01,A074,1001,001001,Agliè,AGLIÈ,,,1,1,Provincia,0,TO,1,CECS,10455
1,1,1948-01-01,2015-01-01,A074,1001,001001,Agliè,AGLIÈ,,,1,1,Provincia,1,TO,1,,
1,117,2015-01-01,9999-12-31,A074,1001,001001,Agliè,AGLIÈ,,,201,3,Città metropolitana,1,TO,1,APUTS,1
2,1,1861-03-17,1893-09-01,A109,1002,001002,Airasca,AIRASCA,,,1,1,Provincia,0,TO,1,PV,
2,1,1893-09-01,1948-01-01,A109,1002,001002,Airasca,AIRASCA,,,1,1,Provincia,0,TO,1,CE,192
2,1,1948-01-01,1960-09-29,A109,1002,001002,Airasca,AIRASCA,,,1,1,Provincia,1,TO,1,,
2,1,1960-09-29,2015-01-01,A109,1002,001002,Airasca,AIRASCA,,,1,1,Provincia,1,TO,1,CE,192
2,117,2015-01-01,9999-12-31,A109,1002,001002,Airasca,AIRASCA,,,201,3,Città metropolitana,1,TO,1,APUTS,2
3,1,1861-03-17,1864-03-11,A117,1003,001003,Ala,ALA,,001603,1,1,Provincia,0,TO,1,PV,
3,1,1864-03-11,1928-05-12,A117,1003,001003,Ala di Stura,ALA DI STURA,,,1,1,Provincia,0,TO,1,CD,3
3,1,1928-05-12,1948-01-01,A117,1003,001003,Ala di Stura,ALA DI STURA,,,1,1,Provincia,0,TO,1,AQES,348
3,1,1948-01-01,2015-01-01,A117,1003,001003,Ala di Stura,ALA DI STURA,,,1,1,Provincia,1,TO,1,,
3,117,2015-01-01,9999-12-31,A117,1003,001003,Ala di Stura,ALA DI STURA,,,201,3,Città metropolitana,1,TO,1,APUTS,3
4,1,1861-03-17,1863-02-04,A157,1004,001004,Albiano,ALBIANO,,001500,1,1,Provincia,0,TO,1,PV,
4,1,1863-02-04,1927-01-12,A157,1004,001004,Albiano d'Ivrea,ALBIANO D'IVREA,,,1,1,Provincia,0,TO,1,CD,4
4,80,1927-01-12,1945-10-05,A157,7806,007806,Albiano d'Ivrea,ALBIANO D'IVREA,,,7,1,Provincia,0,AO,1,AP,4
4,1,1945-10-05,1948-01-01,A157,1004,001004,Albiano d'Ivrea,ALBIANO D'IVREA,,,1,1,Provincia,0,TO,1,AP,4
4,1,1948-01-01,2015-01-01,A157,1004,001004,Albiano d'Ivrea,ALBIANO D'IVREA,,,1,1,Provincia,1,TO,1,,
4,117,2015-01-01,9999-12-31,A157,1004,001004,Albiano d'Ivrea,ALBIANO D'IVREA,,,201,3,Città metropolitana,1,TO,1,APUTS,4
5,1,1861-03-17,1927-01-12,A199,1005,001005,Alice Superiore,ALICE SUPERIORE,,,1,1,Provincia,0,TO,1,PV,
5,80,1927-01-12,1929-05-14,A199,7807,007807,Alice Superiore,ALICE SUPERIORE,,,7,1,Provincia,0,AO,1,AP,5
5,80,1929-05-14,1945-10-05,A199,7807,007807,Alice Superiore,ALICE SUPERIORE,,,7,1,Provincia,0,AO,1,AQES,179
5,80,1929-05-14,1945-10-05,A199,7807,007807,Alice Superiore,ALICE SUPERIORE,,,7,1,Provincia,0,AO,1,AQES,336
5,1,1945-10-05,1947-01-10,A199,1005,001005,Alice Superiore,ALICE SUPERIORE,,,1,1,Provincia,0,TO,1,AP,5
5,1,1947-01-10,1948-01-01,A199,1005,001005,Alice Superiore,ALICE SUPERIORE,,,1,1,Provincia,0,TO,1,CECS,10456
5,1,1948-01-01,2015-01-01,A199,1005,001005,Alice Superiore,ALICE SUPERIORE,,,1,1,Provincia,1,TO,1,,
5,117,2015-01-01,2019-01-01,A199,1005,001005,Alice Superiore,ALICE SUPERIORE,,,201,3,Città metropolitana,1,TO,1,APUTS,5
5,117,2019-01-01,2019-01-01,A199,1005,001005,Alice Superiore,ALICE SUPERIORE,,,201,3,Città metropolitana,1,TO,1,ES,11276
6,1,1861-03-17,1928-03-06,A218,1006,001006,Almese,ALMESE,,,1,1,Provincia,0,TO,1,PV,
6,1,1928-03-06,1948-01-01,A218,1006,001006,Almese,ALMESE,,,1,1,Provincia,0,TO,1,AQES,296
6,1,1928-03-06,1948-01-01,A218,1006,001006,Almese,ALMESE,,,1,1,Provincia,0,TO,1,AQES,356
6,1,1948-01-01,1955-07-10,A218,1006,001006,Almese,ALMESE,,,1,1,Provincia,1,TO,1,,
6,1,1955-07-10,2015-01-01,A218,1006,001006,Almese,ALMESE,,,1,1,Provincia,1,TO,1,CECS,10971
6,117,2015-01-01,9999-12-31,A218,1006,001006,Almese,ALMESE,,,201,3,Città metropolitana,1,TO,1,APUTS,6
7,1,1861-03-17,1927-01-12,A221,1007,001007,Alpette,ALPETTE,,,1,1,Provincia,0,TO,1,PV,
7,80,1927-01-12,1945-10-05,A221,7808,007808,Alpette,ALPETTE,,,7,1,Provincia,0,AO,1,AP,7
7,1,1945-10-05,1948-01-01,A221,1007,001007,Alpette,ALPETTE,,,1,1,Provincia,0,TO,1,AP,7
7,1,1948-01-01,2015-01-01,A221,1007,001007,Alpette,ALPETTE,,,1,1,Provincia,1,TO,1,,
7,117,2015-01-01,9999-12-31,A221,1007,001007,Alpette,ALPETTE,,,201,3,Città metropolitana,1,TO,1,APUTS,7
8,1,1861-03-17,1948-01-01,A222,1008,001008,Alpignano,ALPIGNANO,,,1,1,Provincia,0,TO,1,PV,
8,1,1948-01-01,2015-01-01,A222,1008,001008,Alpignano,ALPIGNANO,,,1,1,Provincia,1,TO,1,,
8,117,2015-01-01,9999-12-31,A222,1008,001008,Alpignano,ALPIGNANO,,,201,3,Città metropolitana,1,TO,1,APUTS,8
9,1,1861-03-17,1948-01-01,A275,1009,001009,Andezeno,ANDEZENO,,,1,1,Provincia,0,TO,1,PV,
9,1,1948-01-01,2015-01-01,A275,1009,001009,Andezeno,ANDEZENO,,,1,1,Provincia,1,TO,1,,
9,117,2015-01-01,9999-12-31,A275,1009,001009,Andezeno,ANDEZENO,,,201,3,Città metropolitana,1,TO,1,APUTS,9
10,1,1861-03-17,1927-01-12,A282,1010,001010,Andrate,ANDRATE,,,1,1,Provincia,0,TO,1,PV,
10,80,1927-01-12,1929-03-02,A282,7809,007809,Andrate,ANDRATE,,,7,1,Provincia,0,AO,1,AP,10
10,80,1929-03-02,1945-10-05,A282,7809,007809,Andrate,ANDRATE,,,7,1,Provincia,0,AO,1,AQES,164
10,1,1945-10-05,1948-01-01,A282,1010,001010,Andrate,ANDRATE,,,1,1,Provincia,0,TO,1,AP,10
10,1,1948-01-01,1954-07-15,A282,1010,001010,Andrate,ANDRATE,,,1,1,Provincia,1,TO,1,,
10,1,1954-07-15,2015-01-01,A282,1010,001010,Andrate,ANDRATE,,,1,1,Provincia,1,TO,1,CECS,10934
10,117,2015-01-01,9999-12-31,A282,1010,001010,Andrate,ANDRATE,,,201,3,Città metropolitana,1,TO,1,APUTS,10
11,1,1861-03-17,1948-01-01,A295,1011,001011,Angrogna,ANGROGNA,,,1,1,Provincia,0,TO,1,PV,
11,1,1948-01-01,2015-01-01,A295,1011,001011,Angrogna,ANGROGNA,,,1,1,Provincia,1,TO,1,,
11,117,2015-01-01,9999-12-31,A295,1011,001011,Angrogna,ANGROGNA,,,201,3,Città metropolitana,1,TO,1,APUTS,11
12,1,1861-03-17,1928-01-22,A405,1012,001012,Arignano,ARIGNANO,,,1,1,Provincia,0,TO,1,PV,
12,1,1928-01-22,1947-01-09,A405,1012,001012,Arignano,ARIGNANO,,,1,1,Provincia,0,TO,1,AQES,150
12,1,1947-01-09,1948-01-01,A405,1012,001012,Arignano,ARIGNANO,,,1,1,Provincia,0,TO,1,CECS,10430
12,1,1948-01-01,2015-01-01,A405,1012,001012,Arignano,ARIGNANO,,,1,1,Provincia,1,TO,1,,
12,117,2015-01-01,9999-12-31,A405,1012,001012,Arignano,ARIGNANO,,,201,3,Città metropolitana,1,TO,1,APUTS,12
13,1,1861-03-17,1948-01-01,A518,1013,001013,Avigliana,AVIGLIANA,,,1,1,Provincia,0,TO,1,PV,
13,1,1948-01-01,2015-01-01,A518,1013,001013,Avigliana,AVIGLIANA,,,1,1,Provincia,1,TO,1,,
13,117,2015-01-01,9999-12-31,A518,1013,001013,Avigliana,AVIGLIANA,,,201,3,Città metropolitana,1,TO,1,APUTS,13
14,1,1861-03-17,1927-01-12,A525,1014,001014,Azeglio,AZEGLIO,,,1,1,Provincia,0,TO,1,PV,
14,80,1927-01-12,1929-05-25,A525,7810,007810,Azeglio,AZEGLIO,,,7,1,Provincia,0,AO,1,AP,14
14,80,1929-05-25,1945-10-05,A525,7810,007810,Azeglio,AZEGLIO,,,7,1,Provincia,0,AO,1,AQES,259
14,1,1945-10-05,1946-12-23,A525,1014,001014,Azeglio,AZEGLIO,,,1,1,Provincia,0,TO,1,AP,14
191,117,2015-01-01,9999-12-31,G691,1194,001194,Piossasco,PIOSSASCO,,,201,3,Città metropolitana,1,TO,1,APUTS,191
192,1,1861-03-17,1878-01-01,G705,1195,001195,Piscina,PISCINA,,,1,1,Provincia,0,TO,1,PV,
192,1,1878-01-01,1893-09-01,G705,1195,001195,Piscina,PISCINA,,,1,1,Provincia,0,TO,1,AQ,256
192,1,1893-09-01,1948-01-01,G705,1195,001195,Piscina,PISCINA,,,1,1,Provincia,0,TO,1,AQ,256
192,1,1893-09-01,1948-01-01,G705,1195,001195,Piscina,PISCINA,,,1,1,Provincia,0,TO,1,AQ,2
192,1,1948-01-01,1960-09-29,G705,1195,001195,Piscina,PISCINA,,,1,1,Provincia,1,TO,1,,
192,1,1960-09-29,2015-01-01,G705,1195,001195,Piscina,PISCINA,,,1,1,Provincia,1,TO,1,AQ,2
192,117,2015-01-01,9999-12-31,G705,1195,001195,Piscina,PISCINA,,,201,3,Città metropolitana,1,TO,1,APUTS,192
193,1,1861-03-17,1927-01-12,G719,1196,001196,Piverone,PIVERONE,,,1,1,Provincia,0,TO,1,PV,
193,80,1927-01-12,1929-05-25,G719,7868,007868,Piverone,PIVERONE,,,7,1,Provincia,0,AO,1,AP,193
193,80,1929-05-25,1929-05-25,G719,7868,007868,Piverone,PIVERONE,,,7,1,Provincia,0,AO,1,ES,10073
194,1,1861-03-17,1928-12-30,G777,1197,001197,Poirino,POIRINO,,,1,1,Provincia,0,TO,1,PV,
194,1,1928-12-30,1946-12-24,G777,1197,001197,Poirino,POIRINO,,,1,1,Provincia,0,TO,1,AQES,121
194,1,1946-12-24,1948-01-01,G777,1197,001197,Poirino,POIRINO,,,1,1,Provincia,0,TO,1,CECS,10397
194,1,1948-01-01,2015-01-01,G777,1197,001197,Poirino,POIRINO,,,1,1,Provincia,1,TO,1,,
194,117,2015-01-01,9999-12-31,G777,1197,001197,Poirino,POIRINO,,,201,3,Città metropolitana,1,TO,1,APUTS,194
195,1,1861-03-17,1928-05-31,G805,1198,001198,Pomaretto,POMARETTO,,,1,1,Provincia,0,TO,1,PV,
195,1,1928-05-31,1928-05-31,G805,1198,001198,Pomaretto,POMARETTO,,,1,1,Provincia,0,TO,1,ES,181
196,1,1861-03-17,1927-01-12,G826,1199,001199,Pont Canavese,PONT CANAVESE,,,1,1,Provincia,0,TO,1,PV,
196,80,1927-01-12,1945-10-05,G826,7869,007869,Pont Canavese,PONT CANAVESE,,,7,1,Provincia,0,AO,1,AP,196
196,1,1945-10-05,1948-01-01,G826,1199,001199,Pont Canavese,PONT CANAVESE,,,1,1,Provincia,0,TO,1,AP,196
196,1,1948-01-01,2015-01-01,G826,1199,001199,Pont Canavese,PONT CANAVESE,,,1,1,Provincia,1,TO,1,,
196,117,2015-01-01,9999-12-31,G826,1199,001199,Pont Canavese,PONT CANAVESE,,,201,3,Città metropolitana,1,TO,1,APUTS,196
197,1,1861-03-17,1948-01-01,G900,1200,001200,Porte,PORTE,,,1,1,Provincia,0,TO,1,PV,
197,1,1948-01-01,2015-01-01,G900,1200,001200,Porte,PORTE,,,1,1,Provincia,1,TO,1,,
197,117,2015-01-01,9999-12-31,G900,1200,001200,Porte,PORTE,,,201,3,Città metropolitana,1,TO,1,APUTS,197
198,1,1861-03-17,1934-11-23,G973,1201,001201,Pragelato,PRAGELATO,,,1,1,Provincia,0,TO,1,PV,
198,1,1934-11-23,1948-01-01,G973,1201,001201,Pragelato,PRAGELATO,,,1,1,Provincia,0,TO,1,CECS,10126
198,1,1948-01-01,2015-01-01,G973,1201,001201,Pragelato,PRAGELATO,,,1,1,Provincia,1,TO,1,,
198,117,2015-01-01,9999-12-31,G973,1201,001201,Pragelato,PRAGELATO,,,201,3,Città metropolitana,1,TO,1,APUTS,198
199,1,1861-03-17,1870-09-01,G978,1202,001202,Praly,PRALY,,001547,1,1,Provincia,0,TO,1,PV,
199,1,1870-09-01,1893-01-01,G978,1202,001202,Praly,PRALY,,001547,1,1,Provincia,0,TO,1,AQES,359
199,1,1893-01-01,1895-07-01,G978,1202,001202,Praly,PRALY,,001547,1,1,Provincia,0,TO,1,CE,231
199,1,1895-07-01,1937-06-16,G978,1202,001202,Praly,PRALY,,001547,1,1,Provincia,0,TO,1,CE,183
199,1,1937-06-16,1948-01-01,G978,1202,001202,Prali,PRALI,,,1,1,Provincia,0,TO,1,CD,199
199,1,1948-01-01,2015-01-01,G978,1202,001202,Prali,PRALI,,,1,1,Provincia,1,TO,1,,
199,117,2015-01-01,9999-12-31,G978,1202,001202,Prali,PRALI,,,201,3,Città metropolitana,1,TO,1,APUTS,199
200,1,1861-03-17,1948-01-01,G979,1203,001203,Pralormo,PRALORMO,,,1,1,Provincia,0,TO,1,PV,
200,1,1948-01-01,2015-01-01,G979,1203,001203,Pralormo,PRALORMO,,,1,1,Provincia,1,TO,1,,
200,117,2015-01-01,9999-12-31,G979,1203,001203,Pralormo,PRALORMO,,,201,3,Città metropolitana,1,TO,1,APUTS,200
201,1,1861-03-17,1928-05-31,G982,1204,001204,Pramollo,PRAMOLLO,,,1,1,Provincia,0,TO,1,PV,
201,1,1928-05-31,1928-05-31,G982,1204,001204,Pramollo,PRAMOLLO,,,1,1,Provincia,0,TO,1,ES,239
202,1,1861-03-17,1907-04-23,G986,1205,001205,Prarostino,PRAROSTINO,,,1,1,Provincia,0,TO,1,PV,
202,1,1907-04-23,1928-05-31,G986,1205,001205,Prarostino,PRAROSTINO,,,1,1,Provincia,0,TO,1,AQ,251
202,1,1907-04-23,1928-05-31,G986,1205,001205,Prarostino,PRAROSTINO,,,1,1,Provincia,0,TO,1,CE,251
202,1,1928-05-31,1928-05-31,G986,1205,001205,Prarostino,PRAROSTINO,,,1,1,Provincia,0,TO,1,ES,251
203,1,1861-03-17,1927-01-12,G988,1206,001206,Prascorsano,PRASCORSANO,,,1,1,Provincia,0,TO,1,PV,
203,80,1927-01-12,1928-09-25,G988,7870,007870,Prascorsano,PRASCORSANO,,,7,1,Provincia,0,AO,1,AP,203
203,80,1928-09-25,1928-09-25,G988,7870,007870,Prascorsano,PRASCORSANO,,,7,1,Provincia,0,AO,1,ES,96
204,1,1861-03-17,1927-01-12,G997,1207,001207,Pratiglione,PRATIGLIONE,,,1,1,Provincia,0,TO,1,PV,
204,80,1927-01-12,1945-10-05,G997,7871,007871,Pratiglione,PRATIGLIONE,,,7,1,Provincia,0,AO,1,AP,204
204,1,1945-10-05,1948-01-01,G997,1207,001207,Pratiglione,PRATIGLIONE,,,1,1,Provincia,0,TO,1,AP,204
204,1,1948-01-01,2015-01-01,G997,1207,001207,Pratiglione,PRATIGLIONE,,,1,1,Provincia,1,TO,1,,
204,117,2015-01-01,9999-12-31,G997,1207,001207,Pratiglione,PRATIGLIONE,,,201,3,Città metropolitana,1,TO,1,APUTS,204
205,1,1861-03-17,1927-01-12,H100,1208,001208,Quagliuzzo,QUAGLIUZZO,,,1,1,Provincia,0,TO,1,PV,
205,80,1927-01-12,1929-04-12,H100,7872,007872,Quagliuzzo,QUAGLIUZZO,,,7,1,Provincia,0,AO,1,AP,205
205,80,1929-04-12,1929-04-12,H100,7872,007872,Quagliuzzo,QUAGLIUZZO,,,7,1,Provincia,0,AO,1,ES,10056
206,1,1861-03-17,1927-01-12,H120,1209,001209,Quassolo,QUASSOLO,,,1,1,Provincia,0,TO,1,PV,
206,80,1927-01-12,1929-03-02,H120,7873,007873,Quassolo,QUASSOLO,,,7,1,Provincia,0,AO,1,AP,206
206,80,1929-03-02,1929-03-02,H120,7873,007873,Quassolo,QUASSOLO,,,7,1,Provincia,0,AO,1,ES,30
207,1,1861-03-17,1927-01-12,H127,1210,001210,Quincinetto,QUINCINETTO,,,1,1,Provincia,0,TO,1,PV,
